funds_in_rupiah,gpa,religion,gpa_status,identity,underrepresented_minority,volunteering,first_generation,parental_status,total_awardee,essay,SMP-SMA,SMA,Sarjana,SMP-SMA-Sarjana,SMA-Sarjana,Sarjana-Fresh Graduate,Fresh Graduate,SMP-SMA-Sarjana-Fresh Graduate,education_level
0.07575757575757576,0.0,3,0,2,0,0,0,3,0,1,0,1,0,0,0,0,0,0,1
0.06060606060606061,3.0,3,1,2,0,1,0,3,3,1,0,1,0,0,0,0,0,0,1
0.030303030303030304,0.0,3,0,1,0,0,0,3,0,1,0,0,0,0,0,0,0,1,5
0.030303030303030304,0.0,3,0,1,0,0,0,3,0,1,0,0,0,1,0,0,0,0,4
0.06060606060606061,0.0,3,0,2,0,1,0,3,0,1,0,0,0,0,1,0,0,0,2
0.2778787878787879,0.0,3,0,2,0,0,0,3,0,1,1,0,0,0,0,0,0,0,3
0.045454545454545456,3.0,0,1,2,0,0,0,3,0,1,0,0,0,0,0,0,0,1,5
0.02727272727272727,0.0,3,0,2,0,0,0,3,0,1,0,1,0,0,0,0,0,0,1
0.06060606060606061,3.4,3,1,2,0,0,0,3,1,1,0,1,0,0,0,0,0,0,1
0.06060606060606061,0.0,3,0,2,0,1,0,3,0,1,0,0,0,0,1,0,0,0,2
0.015151515151515152,0.0,3,0,2,0,0,0,3,0,1,1,0,0,0,0,0,0,0,3
0.030303030303030304,0.0,3,0,2,0,0,0,3,1,1,0,0,0,0,1,0,0,0,2
0.030303030303030304,0.0,3,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,1,5
0.030303030303030304,0.0,3,0,2,0,0,0,3,0,1,0,0,0,0,0,0,0,1,5
0.01575757575757576,0.0,3,0,2,0,0,0,3,0,1,0,0,0,1,0,0,0,0,4
0.18181818181818182,0.0,3,0,2,0,0,0,3,2,1,0,0,1,0,0,0,0,0,6
0.015151515151515152,0.0,3,0,2,0,0,0,3,0,1,0,1,0,0,0,0,0,0,1
0.030303030303030304,2.5,3,1,2,0,0,1,3,0,1,0,0,1,0,0,0,0,0,6
0.016666666666666666,0.0,3,0,2,0,0,0,3,0,1,0,0,0,0,1,0,0,0,2
0.015151515151515152,0.0,3,0,2,0,0,0,3,0,1,0,0,0,0,0,0,0,1,5
0.030303030303030304,2.0,3,1,2,0,0,0,3,0,1,0,0,1,0,0,0,0,0,6
0.030303030303030304,0.0,3,0,2,0,0,0,3,0,0,1,0,0,0,0,0,0,0,3
0.06060606060606061,0.0,3,0,2,1,0,0,3,1,1,0,0,0,0,0,0,0,1,5
0.015151515151515152,0.0,3,0,2,0,0,0,3,0,1,0,0,0,0,0,0,0,1,5
0.0696969696969697,0.0,3,0,1,1,0,0,3,0,1,0,0,1,0,0,0,0,0,6
0.030303030303030304,0.0,3,0,2,0,0,0,3,0,1,0,0,0,0,0,0,0,1,5
0.015151515151515152,0.0,3,0,2,0,0,0,3,0,1,0,0,0,0,0,0,0,1,5
0.045454545454545456,0.0,3,0,2,0,0,0,3,2,1,0,0,1,0,0,0,0,0,6
0.07575757575757576,0.0,3,0,2,0,0,0,3,0,1,0,1,0,0,0,0,0,0,1
0.7272727272727273,0.0,3,0,2,0,0,0,3,7,1,0,0,0,0,1,0,0,0,2
0.019696969696969695,0.0,3,0,2,0,0,0,3,0,1,0,1,0,0,0,0,0,0,1
0.016666666666666666,0.0,3,0,2,0,0,0,3,0,1,0,0,0,0,1,0,0,0,2
0.015151515151515152,0.0,3,0,2,0,0,1,3,0,1,0,1,0,0,0,0,0,0,1
0.03257575757575758,0.0,3,0,2,0,0,0,3,0,1,0,0,0,0,1,0,0,0,2
0.030303030303030304,3.0,0,1,2,0,0,0,3,0,1,0,0,0,0,0,0,0,1,5
0.21212121212121213,0.0,3,0,2,0,0,0,3,1,1,0,0,0,1,0,0,0,0,4
0.030303030303030304,0.0,3,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,1,5
0.16760606060606062,2.5,3,1,2,0,0,0,3,2,1,0,1,0,0,0,0,0,0,1
0.15151515151515152,3.0,3,1,2,0,0,0,3,1,1,0,1,0,0,0,0,0,0,1
0.030303030303030304,0.0,3,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,1,5
0.09090909090909091,0.0,3,0,2,0,0,0,3,1,1,0,0,0,0,0,1,0,0,7
0.13636363636363635,0.0,3,0,2,0,0,0,3,0,1,0,1,0,0,0,0,0,0,1
0.015151515151515152,0.0,3,0,2,0,1,0,3,0,1,0,0,0,0,1,0,0,0,2
0.030303030303030304,0.0,3,0,2,0,0,0,3,0,1,0,1,0,0,0,0,0,0,1
0.030303030303030304,0.0,3,0,2,0,0,0,3,0,1,0,0,1,0,0,0,0,0,6
0.18181818181818182,3.0,3,1,2,0,0,0,3,2,1,0,0,0,0,0,0,0,1,5
0.030303030303030304,0.0,3,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,1,5
0.15151515151515152,0.0,3,0,2,0,0,0,3,0,1,0,0,0,0,1,0,0,0,2
0.15151515151515152,0.0,3,0,2,0,0,0,3,4,1,0,0,0,0,0,1,0,0,7
0.45454545454545453,0.0,3,0,1,0,0,0,3,2,1,0,0,0,0,1,0,0,0,2
0.18181818181818182,0.0,3,0,2,0,0,0,3,1,1,0,0,0,0,0,0,0,1,5
0.07575757575757576,0.0,3,0,2,0,0,0,3,0,1,0,0,0,0,0,1,0,0,7
0.030303030303030304,0.0,3,0,2,0,0,0,3,1,0,0,0,0,0,0,0,0,1,5
0.030303030303030304,3.0,3,1,2,0,0,1,3,1,1,0,0,1,0,0,0,0,0,6
0.015151515151515152,0.0,3,0,2,0,0,0,3,0,1,0,0,0,1,0,0,0,0,4
0.015151515151515152,2.5,3,1,2,0,1,0,3,0,1,0,1,0,0,0,0,0,0,1
0.15042424242424243,0.0,3,0,2,0,0,0,3,0,1,0,0,0,1,0,0,0,0,4
0.030303030303030304,0.0,3,0,2,0,0,0,3,0,1,0,0,0,0,0,0,0,1,5
0.045454545454545456,3.75,3,1,2,0,0,0,3,0,1,0,0,0,0,0,1,0,0,7
0.015151515151515152,0.0,3,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,1,5
0.09090909090909091,0.0,3,0,2,0,0,0,3,2,1,0,0,1,0,0,0,0,0,6
0.15151515151515152,3.0,3,1,2,0,0,0,3,0,1,0,0,0,0,1,0,0,0,2
0.06060606060606061,0.0,3,0,2,0,0,0,3,1,1,0,0,1,0,0,0,0,0,6
0.015151515151515152,0.0,3,0,2,0,0,0,3,0,1,0,0,0,0,0,0,0,1,5
0.030303030303030304,0.0,3,0,2,0,0,0,3,0,1,1,0,0,0,0,0,0,0,3
0.030303030303030304,0.0,3,0,2,0,1,0,3,0,1,0,0,1,0,0,0,0,0,6
0.11212121212121212,3.0,3,1,2,0,1,0,3,0,1,0,0,0,1,0,0,0,0,4
0.030303030303030304,0.0,3,0,2,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0
0.07575757575757576,0.0,3,0,2,0,0,0,3,0,1,0,0,0,1,0,0,0,0,4
0.030303030303030304,0.0,3,0,2,0,0,0,3,1,1,1,0,0,0,0,0,0,0,3
0.030303030303030304,0.0,3,0,2,0,0,0,3,1,1,0,0,0,0,1,0,0,0,2
0.015151515151515152,0.0,3,0,2,0,0,0,3,0,1,1,0,0,0,0,0,0,0,3
0.015151515151515152,0.0,3,0,2,0,0,0,3,0,1,0,0,0,0,0,0,0,1,5
0.09090909090909091,0.0,3,0,2,0,0,0,3,4,1,0,1,0,0,0,0,0,0,1
0.15151515151515152,0.0,3,0,2,0,0,0,3,0,1,0,0,0,0,1,0,0,0,2
0.030303030303030304,0.0,3,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,1,5
0.30303030303030304,0.0,3,0,1,1,0,0,3,0,1,0,0,1,0,0,0,0,0,6
0.03484848484848485,0.0,3,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5
0.030303030303030304,0.0,3,0,2,0,0,0,3,0,1,0,0,0,1,0,0,0,0,4
0.030303030303030304,3.0,3,1,2,0,0,1,3,0,1,1,0,0,0,0,0,0,0,3
0.030303030303030304,3.0,3,1,2,0,0,0,3,0,1,0,0,0,0,1,0,0,0,2
0.06060606060606061,3.5,3,1,2,0,0,0,3,1,1,0,0,0,0,1,0,0,0,2
0.15151515151515152,0.0,3,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,1,5
0.030303030303030304,0.0,3,0,0,0,0,0,3,0,1,0,0,1,0,0,0,0,0,6
0.12121212121212122,2.5,3,1,2,0,0,0,3,1,1,0,0,1,0,0,0,0,0,6
0.06060606060606061,3.0,3,1,2,0,0,0,3,1,1,0,0,0,0,0,1,0,0,7
0.024242424242424242,3.0,3,1,2,0,0,1,3,0,1,0,1,0,0,0,0,0,0,1
0.015151515151515152,3.0,3,1,1,0,0,0,3,0,1,0,0,0,0,0,1,0,0,7
0.05454545454545454,0.0,3,0,2,0,0,0,3,0,1,0,0,0,1,0,0,0,0,4
